dato,etiqueta
como eres imbécil y por ende seguramente de derechas te lo explico estaba usando la ironía busca la definición en el diccionario hazte el favor,1
da lecciones y di lo que los demás tenemos que hacer en tu puta casa imbécil,1
imagínate que alguien viene a tu casa y la ensucia con químicos esto mata a tu perro y a tu gato luego de eso vas y le chupas la pinga en agradecimiento eso es repsol y la respuesta del estado gracias a los cojudignos por ponernos al más imbécil e incompetente a cargo,1
exacto es un imbécil,1
o sea mientras éste imbecil aprende a robar mejor los demás nos vamos al carajo es justo esto,1
este cumoa es un imbecil funcional la cabeza de la gobernación desconocía el negociado anda que te costuren gnomo eres tan rápido para con los opositores y efectivo y para con los tuyos como siempre enlazando y distrayendo con historiasvergüenza ajena causas,1
ossandón dice que boric no ha cometido ningún error desde que ganó la presidenciable éste es un imbécil que opinan ustedes patético,1
soy imbecil pero no me lo han dicho,1
eres un tremendísimo pendejo tendremos que usar los chavos para arreglar la estatua mamao estás moldio porque esto pasó el día que viene tu pana el rey mamabicho ese ojalá y te quite la mierda de medalla esa que te otorgó a tí y al imbécil de,1
jajajajajaj vieja culiá estúpida igual que el imbécil reculiao de mas arriba díganle racistas o xenófobos a las personas que han sido asaltadas secuestradas o asesinadas por estos caribeños de mierda ahora procedo a hacerlos mierda,1
sigue jodiendo a méxico imbécil,1
ya pero cállate un rato imbécil,1
más igualdad y más derechos es la poesía encantagiles con la que uds consiguen impunidad social para seguir robando vacaciones pagas y aguinaldo hay en todas paes del mundo qué querés endiosar imbécil,1
seré payaso seré imbécil,1
a ver quién es el imbécil del casito,1
imbecil esa es su forma de proteger al pueblo o lo que quieren es proteger a los terroristas díganlo abieamente para saber que esperar de su gobierno,1
si muchos pelotudos andan con la cara del genocida del che en sus poleras por que vamos a prohibir a otro imbecil andar con la esvástica del genocida de hitler al fin y al cabo ambos son la misma mierda,1
nose igual es que soy imbecil yo,1
eres un pobre mediocre imbecil,1
imbecil bozopata marmitex de miliciano,1
este perro hijueputa no se cansa de ser imbécil que vergüenza este malparido maldito delincuente,1
llorones de mierda no existe el hubiera cuando chu van entender solo pechar no mas tenemos a un imbecil como presidente así q no queda de otraahora van a ver su 1era entrevista a un medio extranjero,1
soy la única imbécil que está de mal genio y manda un audio riéndose,1
en un campeonato de imbéciles pierdes por imbécil,1
la realidad te supera imbecil,1
y el imbécil citándote que lo discute,1
porque a ver a mí me la suda poner una foto de una llave ya tenía pensado cambiar la cerradura solo se ve un lado no sabéis dónde vivo y ya pero eso que algunas personas sois una mezcla entre asquerosa y creepy que parece que busca constantemente parecer imbécil,1
los míos son un desastre un retrasado quitó un cael de usar la mascarilla y alguien escribió por encima de lo que quedaba el que este arrancando los caeles puede irse a mamar culo y responde el imbécil vas tú primero en fin mis vecinos son un asco,1
en chile a la hora de votar no tuvieron en cuenta payasos hijueputas colo este imbecil y eligieron un gobierno de izquierda por que estaban cansados de los mismos corruptos de siempre acá en colombia también podemos,1
hoy no te insultare como que ya es aburrido insultar a un wn imbécil,1
gracias por recordarme que además de vago soy imbécil,1
ser una imbecil quedeja el aire acondicionado toda la noche en su gran hijueputa cara y no se arropa es mi re pasión cuando viajo ya me vi volviendo vuelta mierda de la gripa,1
de teclado yo si puedo decir que tú eres un sicaria real no me sorprendería los uribesrias son una especie en peligro de extinción no se puede ser tan imbécil por tanto timpo y no sentrir remordimiento,1
un imbecil con cara de idiota hablando como estúpido esa es la sensación que me deja este cretino que ya sé que va decir obviedades sin trascendencia aguna,1
eres tan increíblemente imbecil que primero me niegas la opción de hablar de política por un avatar de fútboly acaba impoándote más como va la liga que el tema político eres tannnn inmensamente zoquete que la ley del aboo debería aceptarse siempre por ti bss gorila,1
uyuyuy un científico un imbécil e ignorante que dijo solo queda marcar ppk ayer vizcarristas hoy electarados del sombrero luminoso detectado,1
jajajajaja este imbécil recibe buena marmaja del gobierno de otro modo perder la vergüenza por defender a un burro no se entiende,1
denunciado por imbécil insensible facho y un grandísimo saco de weas,1
supongo que la gente nunca dejará de ser imbécil,1
si votaron por un imbécil demagogo ex priista salido del pri que vive como el pri de los setentas si si pueden imbécil,1
además el imbécil se pone su librito delante para hacer propaganda y solo dice que sandeces,1
si y que le asigne escolta a la de colón también imbécil,1
no seas imbécil y deja de decir date a respetar idota tú tienes que respetarla,1
otra declaración que muestra el idiota y ramplón que es este candidote hacerse el gracioso lo deja en su lugar imbecil,1
labrando una buena imagen y nos resultó más bestia que mandado a hacer un tremendo incompetente vividor del estado un estúpido con cargo y sí no me da ni la mínima pereza arrobarlo imbécil,1
que bueno tener de frente a este imbecil asesino y hacerle absolutamente lo mismo que él hace a ese pobre animal ojalá tomen medidas judiciales y le apliquen el castigo que merece y el perrito lo adopte alguien que si valore todo lo positivo que brinda una mascota,1
decile eso al burro imbecil de marito de la gente,1
miguel tu también eres imbecil,1
dualidad doble moral de éste imbecil corrupto faldero,1
que desastre radio mitre dalpogetto hace el informe económico y parece que tiene el micrófono metido en el oo se coa constantemente la comunicación nadie le avisa muy precario todo y de 4º el imbécil de barbano cree ser un ciudadano superior porque se vacuno nos sigue,1
a pae de imbécil eres malo,1
imbécil quien fue preparado para presidente el reo cerron el che vraem bermejo abimael guzman,1
oye idiota no sabes leer la señora temía por su vida desde hace dos años porque jaime bonilla ya la había amenazado de muee y aunque te arda el culo ese vejete es pae del gabinete de tu amado y porril presidente ni porque la señora lo dijo en un video entendiste imbecil,1
ppr que nonte preocupasnde los asesinatos en el sur pedaso de imbecil arrogante,1
es mas que nos vendan la moto de que el nacionalsocialismo venga del socialismo me parece una autentica tomadura de pelo aunque hay mucho imbecil que da por buena esa afirmacion,1
claro que me da y de hecho mi admiración por el talento de esos honestos musicos que diviieron sanamente a los colombianos seguro a ud le gusta es el imbecil arrogante sobrino del narcopresidente samper danielito samper,1
que raro y mas si juegas en madrid solo hay críos que no tienen educación o gente imbécil,1
vierjito estás tú fotuto imbecil,1
pero son mucho menos los números en decesos imbecil,1
yo más bien le daría dos sopapos y lo enviaba a trabajar en una cantera imbecil,1
siempre es que existe mucho imbécil usando internet,1
jajajaja la neta puro pinche traumado el pensar que llamo y lo quitaron de un poada yo pienso que pues x pendejo y feo lo chisparón chingar a su madre la neta que bueno a mí sí me da gusto x imbécil,1
que si tu no haces tonterías no eres tu imbecil,1
parece mentira que hables sinvergüenza tu que eres amigo de eta tus tic de terrorista merecen que calles imbécil payaso inutil,1
quien fue el imbecil q hizo eso no conocen la palabra restauración,1
entonces el hijo del narco paramilitar de jorge alfredo ramos condenado por la justicia cuestiona la etica principios y moralidad de un juez dd la republica este sk es mucho lo idiota e imbecil de,1
qué pedazo de imbécil,1
a ver imbecil el idiota del vídeo dice que le van a dar 200 más de ayuda por ser marroquí así sin acreditar ni na y tú que tienes menos sesos que el vas y te lo crees,1
cualquier imbécil puede recibir premios ondas si demostrado max pradera queremos poder lanzar a rusia nuestras bombas atómicas impunemente premio ondas internacional de radio premio ondas nacional de televisión premio jaén de novela,1
eres imbécil mira que he intentado argumentar respecto a la mierda de tuit que habías puesto pero es que es imposible con imbéciles de verdad confinado de manera ilegal dice el soplagaitas con una pandemia mundial ay dios mío,1
qué pena me parece la misma historia que él imbecil de toledo un poco más faltaba que lustraba los zapatitos con le lengua,1
cállate imbecil,1
imbecil las tarifas no se ajustan anualmente que impuestos aumentaron sos impresentable,1
imbecil porque no le pides a calix que seda que bonitoquieren que el pueblo baje los brazos i que los narcos manden en este país no señor si toca por las malas por haya bamos,1
vos no te preocupes por nuestro paido preocupate por el tuyo que te hicieron votar al imbécil de maínezzz por la desaparición de la seregnismo por la desesperación de traer a valenti etc etc,1
le fantasmearia todos los tuits por imbécil,1
son pagados por el actual gobierno recuerda q gastan más de mil mdp al mes para las redes y si ese comentario fuera el caso de no recibir un pago pues q imbécil,1
este hombrecito imbécil y de tan pocas luces de hace rato que se merece un de la gran,1
por hacer el saludo y por imbécil en españa no darían abasto multando gilipollas de este calado,1
gente hay algo más de puto que usar al megacaballero en el clash dale imbécil jugá bien tarado necesitas la caa esa para ganar pq sino te queda en la arena 1,1
ese año estaba para nosotros nos tuvo que joder en san juan el imbecil de abdon prats,1
frey se lleva una mano al cuello la vida aquí es preciosa si pero es un reloj de arena frey cuando la arena termine de caer serás como yo y eso es malo usted vive bien escuchame pequeño imbécil la vida es más que esconderse en una playa y ligar con chicas,1
nola culpa es del pinche meteoro que mató a los dinosauriosa que imbécilse supone que tú presidentucho de quinta se postulo justo para según el resolver todo eso,1
hay cada imbécil dándoselas de historiador que te los encargo como libretistas para somos pi 2a temporada,1
