dato,etiqueta
que si que lo que digas para defender a un cagón lo que digas,1.0
que cagón el xokas literal,1.0
xocas sos un cagón mirando todo desde atrás deja de fomentar odio contra raptor llorón,1.0
aguante xokas sabri raptor es un cagon,1.0
eri pura boca xocas el más cagón,1.0
al de camisa blanca y negra que lo patea en el piso lo quiero mueo cagon hijodemilputa un tiro y a otra cosa,1.0
por qué cuando raptor salto las plataformas arriesgándose a m word no le dijeron cagon solo cuando les conviene,1.0
rubius sin raptor xokas y luzu estarían m30s dilo rubios xokas es un cagon,1.0
bueno y si tu sabias el truco por que no saltar tu en vez de el así tu hubieras sido el protagonista cagon pero decidiste quedae de rata en un cristal puto cagon pedazo de mierda,1.0
que cagon ese xokas no tiene sentido ojala raptor le rebane el puto cuello,1.0
como podes ser tan basura y cagon para pegarle esa patada a alguien que está en el piso,1.0
pero si no salto ni una el cagon del xokas y raptor 3 0 4,1.0
el mismo dijo que haría todo para ganar y se enoja pq raptor lo hace re cagon,1.0
cómo vas a ser tan cagón,1.0
le decían cagon xddd,1.0
callense al menos no fue tan cagon como otros,1.0
para ese cagón idiota dar la vuelta en su cara es sinónimo de quedar primero en la tabla dar la vuelta en la cara del rival es ganarle una definición una final aunque viendo la foto de perfil del alcohólico villanueva es compresible,1.0
bueh no pensé decir esto nunca pero qué cagon el xocas,1.0
decí el top 3 cagón,1.0
es que yo me guío por el juego así que pienso ogual que x igual no iría por él pq son cagón y ya veo que mword yo,1.0
llaman cagon a raptor pero después se piensan aliar 3 para ir a por él no digo nada y lo digo todo,1.0
xocas cagon,1.0
xokas flashea que fue el más pro y fue un cagón,1.0
gana xokas porq esta re armado u es un cagon,1.0
suspendiste el día del hincha y no jugaste más paidos de verano contra papá cagón,1.0
y encima llorando porque raptor no quiso saltar el ultimo solo sos un cagon xokas cagon,1.0
xokas llorando cuando el tipo no salto ni una si quería llegar antes porque no se arriesgaba el menudo cagon,1.0
paso bottinelli y dijo que es un cagon,1.0
da igual si ganas o no rey nosotros sabemos que no eres un cagón y que sin ti ellos tampoco habrian llegado lt3,1.0
rapdor cagón ni olvido ni perdon,1.0
cualquier persona con un nivel mínimo de ética y educaciónlo borré porque estaba fuera de contexto ofrezco una disculpa el irving cagónlo borré porque estaba descontextualizada la frase por eso algún problema te,1.0
no saltó por cagón que no opine no tiene derecho,1.0
qn me cito desde candado sali cagon,1.0
naaa no fue cagón lo hizo super bien y el saltó la gran mayoría de cristales pero ya apuñalense en la cena quiero ver,1.0
ya sé que es un juego pero es que me emputa que le digan cagón,1.0
el que no salta es un cagon,1.0
realmente no entiendo que le ven a terminar golpeandose y el que pega la patada más cagón no puede ser ojalá los encuentre a todos y los metan presos sacando el echo que por pegar en grupito se creen más piola,1.0
que cagon que es xokas en este momento que cierre el oo un meesssssssssss,1.0
pero que cojones xocas que cagón quejándose mírate la serie,1.0
puede que ganes el premio por que eres un cagon saltando pero no vas a conseguir nada más en la vida desgraciado,1.0
boe un cagon apoyando a un cagon,1.0
entonces para q le respondia y se hablaba con ella si no le gustaba este es otro cagon confirmado,1.0
mira que no miro mucho los directos de rap y que mis fav murieron pero de verdad el se merece ganar y me parece tan de cagon aliarse 3 contra el,1.0
y por eso no es un cagón se arriesgo más de una vez sin que nadie le rogara y otros no podían ni saltar en su turno,1.0
joer tío cagon mi manto tienes noticias un día sí y otro tb sobre un país al q peenecen dos miembros de tu equipo y no les preguntas,1.0
por que raptor es cagon si de los que están ahí fue el único que salto los demás solo están ahí por sus compañeros,1.0
q impoa ser cagón cuando podes ganar 100k,1.0
aa no obvio es buena jugada pero no quita lo cagon,1.0
pegarle una patada a alguien que esta en el piso es de cagon,1.0
acusan a raptor de cagón por no saltar el último y estos 3 quieren hacer alianza para matarlo xddd bueno quiénes son los cagones,1.0
como vas a repair la plata xokas cagon,1.0
lo llaman cagon y van por el en bola,1.0
como buen cagón te acomodas rico,1.0
medio cagón 3 contra 1,1.0
así es la juventud de ahora cero códigos las peleas son mano a mano se los patea en el piso bien de cagones seguro erque el padre es un cagon igual que el,1.0
y no entiendo porque le dicen que es un cagon mk los de atrás podía pasar sin problema wtf,1.0
no hizo ni un solo salto gamble y se queja que raptor no saltaba cuando hizo 4 saltos cagón,1.0
qn concha cito mi tweet de rose dale cagon aparece que fantasmeando no haces nada insopoable,1.0
ahora te haces la víctima llorando y echándole la culpa a raptor cuando tu fuiste el cagon que ya no quizo saltar puro cagon ojalá ya no te inviten a más series pedazo de mierda,1.0
cagon jajajjaaj,1.0
los que dicen que raptor es un cagon callense la puta boca fue el que más se arriesgo y los demás fueron tremendos mierdas que no se atrevieron a saltar,1.0
perdón pero que cagon aliarse entre 3 para matar a 1 solo jajaja,1.0
sii cagon es un cagon,1.0
re cagón si,1.0
el de la patada usa zapas puma para salir tiene diploma en cagón y golpeador,1.0
el xocas un cagon conclusión,1.0
encima culpa a raptor noooo salta vos si tan apurado estas el otro no es tu niñero que dependes de el todo el juego facil de principio a fin esperando que todos lo hagan por el chupate una pija y salta si tanto queres cagon,1.0
el cagon a la tumba lo que pase después me da igual,1.0
argentino cagon,1.0
cómo le vas a decir cagon a un tipo que salto solo solo como 3 cristales por el están vivos,1.0
frikimarica y cagonsolo t faltan las gafas jajjajajajajja,1.0
si no era por raptor tú ni pasabas del primer cristal cagón,1.0
tipico bostero bocon en las redes y cagon en la calle cuantas veces fuiste al bajo jamas llenaron la popular,1.0
el chileno es cagon y no se mete en nadasalvo cuando le tocan lo suyo o el bolsillo,1.0
q bronca anden diciendo q es un cagon cuando salto 4 veces y hizo tremenda jugada mientras los demas estaban atras y ninguno queria saltar,0.0
xokas bigotudo cagon estabas dispuesto a morir por el tiempo antes que pegar un salto cagon siempre cagon,1.0
siempre que vienen a córdoba te cuida la policía santafesino cagon,1.0
el otro negro de mierda le pega una patada en la cabeza el cagon,1.0
buah que cagón el xocas,1.0
a ese que le pega en el piso en cana tiene que ircagonno puede pegar asi hdp,1.0
wuajajajajajajajaja ctm me rio toa la boshe de tu equipo ql cagon nadie te conoce afuera te confunden con la u penoso wn penoso somos más grande que tu caga de equipo monja ql aweonao no tienes historia zarpao,1.0
jajajajaja la historia debería llamarse el cagón enojon,1.0
qué cagón,1.0
que bronca el cola de caballo de xokas se queda atras el cagon y le hecha la culpa a raptor y encima lo quiere matar,1.0
que pedazo de cagón el que pega la patada un asco de tipo,1.0
hombre mcdermon es un poco cagon pero ayer si no hubiesen fallado tantos placajes se llevan el paidazo,1.0
x0kas cagón y recrimina,1.0
si tanto querias pasar hubieras saltado vos cagon de mierda,1.0
dale cagón,1.0
al pelotudo de camisa negra con blanca jean y zapas negras q se chorea un celular y encima le patea la cabeza un pibe en el piso donde le están pegando entre 5 hay pruebas suficiente para meterlo en cana por robo tentativa de homicidio por cagon y por pelotudo,1.0
te traigo parado de culo puto amargo cagon de mierda,1.0
payaso cagon unas buenas pata en la raja y se le quita lo aweonao mili o csm,1.0
te perdonamos le decía daaa boludo si te quedaste todo el tiempo atrás como un cagón,1.0
por supuestosi tienes un entrenador cagon tienes un equipo con complejos,1.0
y que me dices del cagon que esta en miraflores que con todos los poderes a sus pies es incapaz de meterlo preso creo que el verdadero elemento es otro es todo un usurpador y si es por invasión que dices de rusia,1.0
un cagón,1.0
dfi crees que raptor fue un cagon,1.0
el cagon de la amterdan se ve que hace años que no ves a peñarol el que amenaza y se caga,1.0
y cagón por qué no te hacés el gallito cara a cara en lugar de escondee para insultar,1.0
q pedazo de mierda el q patea en la cabeza cuando está tirado mas cagón y lacra no hay,1.0
y que chingue a su madre ese argentino cagon,1.0
cagon de mierda encima de que no te sirvió de nada le jodiste la paida a medio server,1.0
este viejo con pañales estará esperando que lo defiendan sus compañeros de armas viejo cagon,1.0
encima es que ni le tocaba a el wn todos cagados de miedo fue el unico qndio la cara y le dicen cagon,1.0
eres muy cagón tío k manía con cambiar a rubén castro siempre al mismo en vez de poner a ouño y a rubén castro eres patético mister,1.0
el cagón es el varón que abusa y es violento,1.0
no le ande jalando los huevos al tigre pinche chamaco cagon,1.0
nunca te dió cagón,1.0
y el xocas jugo full cagón es lo mismo,1.0
y este fantasma que stalkea que carajo se meteni foto tiene el cagon,1.0
el que saltó tampoco es millonario y se jugó el cuello porque eres un cagón avaricioso,1.0
también se puede hacer vía rebelión fiscal hay maneras sin llegar a la guerra civil con mueos se llaman elecciones democráticas no se trata de ser cagón o no se trata de sentido común,1.0
el oli ese es un tremendo cagon no salta ni una sola por su cuenta y encimera le recrimina a raptur amigooo gracias a raptur estás en la final lo entiendes o qué,1.0
acabo de ver el vídeo de la pelea que filman unas chicas desde el balcón me indigna como le pegan una patada en la cabeza a un pibe en el suelo no se puede ser tan sorete y cagón,1.0
sos un cagon,1.0
las pendejas pelotudas se ríen paamos de ahí q todo mal una mas virga q la otra que actitud mas cobarde que picotear a uno entre varios bien de cagon un gonga matriculado son esos,1.0
estúpido cobarde solo un zurdo imbécil y cobarde huye de una vida porque la misma no resulta fácil no tengo nada que decie más que sos un cagón y que jamás te presentaría un niño con síndrome de down porque de estúpido podrías decirle que no,1.0
si pensás votar vení a vivir al uruguay no nos digas como vivir metete el voto en tu urna te fuiste del uruguay por cagon 15 años de frentucho y no viniste,1.0
fue la wea más mula que me ha pasado tengo que publicar mucho y solo es un roll todo cagon y un mojito,1.0
jaja re cagon,1.0
no seas pajero es un tema serio y vos sin dar la cara metés esto cagón,1.0
a cagón,1.0
pero y a este señoro cagón que le pasa,1.0
en fin raptor es un cagon q se excuso de saltar 4 seguidos y todos lo defienden pof eso xd,1.0
es enserio rata eres tú que crítica ponte en su lugar cagon,1.0
por eso imbecil raptor se rifo más de dos saltos y tu puta rata cagon a de mr keroro jamás salto en ningún salto,1.0
sos un tibio de mierda cagón,1.0
además raptor saltó 3 veces no tiene sentido que le digan cagon,1.0
qsyo para mi es re de cagon pegar en el piso de última déjalo que se levante y si quier seguir peleando va a pelear pero ni da patearle la cabeza así bicho,1.0
como vea a alguien tirándole a rap diciéndole cagón le doy sb raptor se la jugó como 3 veces tampoco le corresponde a él haberse arriesgado todas recuerden la serie,1.0
eres un cagon no mereces que te vuelvan a invitar a otra serie así iban por números cagon que rabia que no te la jugaras ni lo más mínimo puto rata,1.0
como le vas a pegar una patada en la cabeza a alguien que esta en el piso tan cagón vas hacer,1.0
morite de amor cagón claudia nos separamos hace un año,1.0
puto cagon si raptor salto más de dos veces y tu ninguna puto cagon,1.0
nmms siboldi es un cagón en el torneo que se canceló por la pandemia estaba un 80 seguro de que seríamos campeones pero se cagó vs pumas el wey nada que ver con reynoso,1.0
xokas cagón vos llegaste tarde,1.0
raptor será cagon y todo lo que quieran pero pasó y despasada no hay,1.0
esto no es la serie no todos estan en la misma situacion xoxas gana ese dineroa cada mes con los 500k que tiene y se caga no salta ni una vez un cagon,1.0
pero es un cagon man como no va a querer saltar,1.0
re de cagón cagar a palos de cinco los agarras de a uno y se cagan encima,1.0
raptor se rifo más de 5 saltos y el cagon de ni uno hay esta la mamada,1.0
xokas no saltó ni una vez y habla mal de raptor cagón salta vos,1.0
quien mierda es raptor y pq es tan cagon casi se muere el xokas por tu culpa hijo de pampampamp,1.0
perp debia seguir saltando y por cagon casi mueren todos el debia morir y murio otro que la chupe,1.0
xocas rre cagon no avanzó ni uno,1.0
no contesta porque es un cagón que no se mete con la mafia,1.0
raptor cagón raptor se saltó tres vidiros solo y ollie luzu y xokas no se jugaron nada,1.0
chicanea el cagón que no quiso meter presa a la chorra,1.0
para que sigan mamando al cagón de siboldi,1.0
era el numero 14 y no queria pasar por cagon,1.0
el que le dice cagon al dino no entiende nada bobo,1.0
por ponee de pendejo perdieron streamer impoantes por tu culpa cagon,1.0
baja cagon,1.0
raptor un cagon de mrd,1.0
y el cagon de ollie que le tocaba y no salto,1.0
que le rompa el oo al cagón de raptor,1.0
amiga pero ese se había arriesgado más garmez fue el cagon que no quiso arriesgarse mucho y por eso wl otro salto,1.0
